period_start_hh,period_start_m,period_dayweek,temp,dwpt,rhum,wspd
03,10,5,25.0,15.9,57.0,3.6
03,12,5,25.0,15.9,57.0,3.6
03,14,5,25.0,15.9,57.0,3.6
03,16,5,25.0,15.9,57.0,3.6
03,18,5,25.0,15.9,57.0,3.6
03,20,5,25.0,15.9,57.0,3.6
03,22,5,25.0,15.9,57.0,3.6
03,24,5,25.0,15.9,57.0,3.6
03,26,5,25.0,15.9,57.0,3.6
03,28,5,25.0,15.9,57.0,3.6
03,30,5,25.0,15.9,57.0,3.6
03,32,5,25.0,15.9,57.0,3.6
03,34,5,25.0,15.9,57.0,3.6
03,36,5,25.0,15.9,57.0,3.6
03,38,5,25.0,15.9,57.0,3.6
03,40,5,25.0,15.9,57.0,3.6
03,42,5,25.0,15.9,57.0,3.6
03,44,5,25.0,15.9,57.0,3.6
03,46,5,25.0,15.9,57.0,3.6
03,48,5,25.0,15.9,57.0,3.6
03,50,5,25.0,15.9,57.0,3.6
03,52,5,25.0,15.9,57.0,3.6
03,54,5,25.0,15.9,57.0,3.6
03,56,5,25.0,15.9,57.0,3.6
03,58,5,25.0,15.9,57.0,3.6
04,00,5,28.0,15.0,45.0,7.2
04,02,5,28.0,15.0,45.0,7.2
04,04,5,28.0,15.0,45.0,7.2
04,06,5,28.0,15.0,45.0,7.2
04,08,5,28.0,15.0,45.0,7.2
04,10,5,28.0,15.0,45.0,7.2
04,12,5,28.0,15.0,45.0,7.2
04,14,5,28.0,15.0,45.0,7.2
04,16,5,28.0,15.0,45.0,7.2
04,18,5,28.0,15.0,45.0,7.2
04,20,5,28.0,15.0,45.0,7.2
04,22,5,28.0,15.0,45.0,7.2
04,24,5,28.0,15.0,45.0,7.2
04,26,5,28.0,15.0,45.0,7.2
04,28,5,28.0,15.0,45.0,7.2
04,30,5,28.0,15.0,45.0,7.2
04,32,5,28.0,15.0,45.0,7.2
04,34,5,28.0,15.0,45.0,7.2
04,36,5,28.0,15.0,45.0,7.2
04,38,5,28.0,15.0,45.0,7.2
04,40,5,28.0,15.0,45.0,7.2
04,42,5,28.0,15.0,45.0,7.2
04,44,5,28.0,15.0,45.0,7.2
04,46,5,28.0,15.0,45.0,7.2
04,48,5,28.0,15.0,45.0,7.2
04,50,5,28.0,15.0,45.0,7.2
04,52,5,28.0,15.0,45.0,7.2
04,54,5,28.0,15.0,45.0,7.2
04,56,5,28.0,15.0,45.0,7.2
04,58,5,28.0,15.0,45.0,7.2
03,00,6,28.0,16.9,51.0,3.6
03,02,6,28.0,16.9,51.0,3.6
03,04,6,28.0,16.9,51.0,3.6
03,06,6,28.0,16.9,51.0,3.6
03,08,6,28.0,16.9,51.0,3.6
03,10,6,28.0,16.9,51.0,3.6
03,12,6,28.0,16.9,51.0,3.6
03,14,6,28.0,16.9,51.0,3.6
03,16,6,28.0,16.9,51.0,3.6
03,18,6,28.0,16.9,51.0,3.6
03,20,6,28.0,16.9,51.0,3.6
03,22,6,28.0,16.9,51.0,3.6
03,24,6,28.0,16.9,51.0,3.6
03,26,6,28.0,16.9,51.0,3.6
03,28,6,28.0,16.9,51.0,3.6
03,30,6,28.0,16.9,51.0,3.6
03,32,6,28.0,16.9,51.0,3.6
03,34,6,28.0,16.9,51.0,3.6
03,36,6,28.0,16.9,51.0,3.6
03,38,6,28.0,16.9,51.0,3.6
03,40,6,28.0,16.9,51.0,3.6
03,42,6,28.0,16.9,51.0,3.6
03,44,6,28.0,16.9,51.0,3.6
03,46,6,28.0,16.9,51.0,3.6
03,48,6,28.0,16.9,51.0,3.6
03,50,6,28.0,16.9,51.0,3.6
03,52,6,28.0,16.9,51.0,3.6
03,54,6,28.0,16.9,51.0,3.6
03,56,6,28.0,16.9,51.0,3.6
03,58,6,28.0,16.9,51.0,3.6
04,00,6,29.0,16.9,48.0,3.6
04,02,6,29.0,16.9,48.0,3.6
04,04,6,29.0,16.9,48.0,3.6
04,06,6,29.0,16.9,48.0,3.6
04,08,6,29.0,16.9,48.0,3.6
04,10,6,29.0,16.9,48.0,3.6
04,12,6,29.0,16.9,48.0,3.6
04,14,6,29.0,16.9,48.0,3.6
04,16,6,29.0,16.9,48.0,3.6
04,18,6,29.0,16.9,48.0,3.6
04,20,6,29.0,16.9,48.0,3.6
04,22,6,29.0,16.9,48.0,3.6
04,24,6,29.0,16.9,48.0,3.6
04,26,6,29.0,16.9,48.0,3.6
04,28,6,29.0,16.9,48.0,3.6
04,30,6,29.0,16.9,48.0,3.6
04,32,6,29.0,16.9,48.0,3.6
04,34,6,29.0,16.9,48.0,3.6
04,36,6,29.0,16.9,48.0,3.6
04,38,6,29.0,16.9,48.0,3.6
04,40,6,29.0,16.9,48.0,3.6
04,42,6,29.0,16.9,48.0,3.6
04,44,6,29.0,16.9,48.0,3.6
04,46,6,29.0,16.9,48.0,3.6
04,48,6,29.0,16.9,48.0,3.6
04,50,6,29.0,16.9,48.0,3.6
04,52,6,29.0,16.9,48.0,3.6
04,54,6,29.0,16.9,48.0,3.6
04,56,6,29.0,16.9,48.0,3.6
04,58,6,29.0,16.9,48.0,3.6
03,00,6,28.0,16.9,51.0,3.6
03,02,6,28.0,16.9,51.0,3.6
03,04,6,28.0,16.9,51.0,3.6
03,06,6,28.0,16.9,51.0,3.6
03,08,6,28.0,16.9,51.0,3.6
03,10,6,28.0,16.9,51.0,3.6
03,12,6,28.0,16.9,51.0,3.6
03,14,6,28.0,16.9,51.0,3.6
03,16,6,28.0,16.9,51.0,3.6
03,18,6,28.0,16.9,51.0,3.6
03,20,6,28.0,16.9,51.0,3.6
03,22,6,28.0,16.9,51.0,3.6
03,24,6,28.0,16.9,51.0,3.6
03,26,6,28.0,16.9,51.0,3.6
03,28,6,28.0,16.9,51.0,3.6
03,30,6,28.0,16.9,51.0,3.6
03,32,6,28.0,16.9,51.0,3.6
03,34,6,28.0,16.9,51.0,3.6
03,36,6,28.0,16.9,51.0,3.6
03,38,6,28.0,16.9,51.0,3.6
03,40,6,28.0,16.9,51.0,3.6
03,42,6,28.0,16.9,51.0,3.6
03,44,6,28.0,16.9,51.0,3.6
03,46,6,28.0,16.9,51.0,3.6
03,48,6,28.0,16.9,51.0,3.6
03,50,6,28.0,16.9,51.0,3.6
03,52,6,28.0,16.9,51.0,3.6
03,54,6,28.0,16.9,51.0,3.6
03,56,6,28.0,16.9,51.0,3.6
03,58,6,28.0,16.9,51.0,3.6
04,00,6,29.0,16.9,48.0,3.6
04,02,6,29.0,16.9,48.0,3.6
04,04,6,29.0,16.9,48.0,3.6
04,06,6,29.0,16.9,48.0,3.6
04,08,6,29.0,16.9,48.0,3.6
04,10,6,29.0,16.9,48.0,3.6
04,12,6,29.0,16.9,48.0,3.6
04,14,6,29.0,16.9,48.0,3.6
04,16,6,29.0,16.9,48.0,3.6
04,18,6,29.0,16.9,48.0,3.6
04,20,6,29.0,16.9,48.0,3.6
04,22,6,29.0,16.9,48.0,3.6
04,24,6,29.0,16.9,48.0,3.6
04,26,6,29.0,16.9,48.0,3.6
04,28,6,29.0,16.9,48.0,3.6
04,30,6,29.0,16.9,48.0,3.6
04,32,6,29.0,16.9,48.0,3.6
04,34,6,29.0,16.9,48.0,3.6
04,36,6,29.0,16.9,48.0,3.6
04,38,6,29.0,16.9,48.0,3.6
04,40,6,29.0,16.9,48.0,3.6
04,42,6,29.0,16.9,48.0,3.6
04,44,6,29.0,16.9,48.0,3.6
04,46,6,29.0,16.9,48.0,3.6
04,48,6,29.0,16.9,48.0,3.6
04,50,6,29.0,16.9,48.0,3.6
04,52,6,29.0,16.9,48.0,3.6
04,54,6,29.0,16.9,48.0,3.6
04,56,6,29.0,16.9,48.0,3.6
04,58,6,29.0,16.9,48.0,3.6
03,00,0,24.0,18.0,69.0,7.2
03,02,0,24.0,18.0,69.0,7.2
03,04,0,24.0,18.0,69.0,7.2
03,06,0,24.0,18.0,69.0,7.2
03,08,0,24.0,18.0,69.0,7.2
03,10,0,24.0,18.0,69.0,7.2
03,12,0,24.0,18.0,69.0,7.2
03,14,0,24.0,18.0,69.0,7.2
03,16,0,24.0,18.0,69.0,7.2
03,18,0,24.0,18.0,69.0,7.2
03,20,0,24.0,18.0,69.0,7.2
03,22,0,24.0,18.0,69.0,7.2
03,24,0,24.0,18.0,69.0,7.2
03,26,0,24.0,18.0,69.0,7.2
03,28,0,24.0,18.0,69.0,7.2
03,30,0,24.0,18.0,69.0,7.2
03,32,0,24.0,18.0,69.0,7.2
03,34,0,24.0,18.0,69.0,7.2
03,36,0,24.0,18.0,69.0,7.2
03,38,0,24.0,18.0,69.0,7.2
03,40,0,24.0,18.0,69.0,7.2
03,42,0,24.0,18.0,69.0,7.2
03,44,0,24.0,18.0,69.0,7.2
03,46,0,24.0,18.0,69.0,7.2
03,48,0,24.0,18.0,69.0,7.2
03,50,0,24.0,18.0,69.0,7.2
03,52,0,24.0,18.0,69.0,7.2
03,54,0,24.0,18.0,69.0,7.2
03,56,0,24.0,18.0,69.0,7.2
03,58,0,24.0,18.0,69.0,7.2
04,00,0,26.0,17.9,61.0,7.2
04,02,0,26.0,17.9,61.0,7.2
04,04,0,26.0,17.9,61.0,7.2
04,06,0,26.0,17.9,61.0,7.2
04,08,0,26.0,17.9,61.0,7.2
04,10,0,26.0,17.9,61.0,7.2
04,12,0,26.0,17.9,61.0,7.2
04,14,0,26.0,17.9,61.0,7.2
04,16,0,26.0,17.9,61.0,7.2
04,18,0,26.0,17.9,61.0,7.2
04,20,0,26.0,17.9,61.0,7.2
04,22,0,26.0,17.9,61.0,7.2
04,24,0,26.0,17.9,61.0,7.2
04,26,0,26.0,17.9,61.0,7.2
04,28,0,26.0,17.9,61.0,7.2
04,30,0,26.0,17.9,61.0,7.2
04,32,0,26.0,17.9,61.0,7.2
04,34,0,26.0,17.9,61.0,7.2
04,36,0,26.0,17.9,61.0,7.2
04,38,0,26.0,17.9,61.0,7.2
04,40,0,26.0,17.9,61.0,7.2
04,42,0,26.0,17.9,61.0,7.2
04,44,0,26.0,17.9,61.0,7.2
04,46,0,26.0,17.9,61.0,7.2
04,48,0,26.0,17.9,61.0,7.2
04,50,0,26.0,17.9,61.0,7.2
04,52,0,26.0,17.9,61.0,7.2
04,54,0,26.0,17.9,61.0,7.2
04,56,0,26.0,17.9,61.0,7.2
04,58,0,26.0,17.9,61.0,7.2
03,00,0,24.0,18.0,69.0,7.2
03,02,0,24.0,18.0,69.0,7.2
03,04,0,24.0,18.0,69.0,7.2
03,06,0,24.0,18.0,69.0,7.2
03,08,0,24.0,18.0,69.0,7.2
03,10,0,24.0,18.0,69.0,7.2
03,12,0,24.0,18.0,69.0,7.2
03,14,0,24.0,18.0,69.0,7.2
03,16,0,24.0,18.0,69.0,7.2
03,18,0,24.0,18.0,69.0,7.2
03,20,0,24.0,18.0,69.0,7.2
03,22,0,24.0,18.0,69.0,7.2
03,24,0,24.0,18.0,69.0,7.2
03,26,0,24.0,18.0,69.0,7.2
03,28,0,24.0,18.0,69.0,7.2
03,30,0,24.0,18.0,69.0,7.2
03,32,0,24.0,18.0,69.0,7.2
03,34,0,24.0,18.0,69.0,7.2
03,36,0,24.0,18.0,69.0,7.2
03,38,0,24.0,18.0,69.0,7.2
03,40,0,24.0,18.0,69.0,7.2
03,42,0,24.0,18.0,69.0,7.2
03,44,0,24.0,18.0,69.0,7.2
03,46,0,24.0,18.0,69.0,7.2
03,48,0,24.0,18.0,69.0,7.2
03,50,0,24.0,18.0,69.0,7.2
03,52,0,24.0,18.0,69.0,7.2
03,54,0,24.0,18.0,69.0,7.2
03,56,0,24.0,18.0,69.0,7.2
03,58,0,24.0,18.0,69.0,7.2
04,00,0,26.0,17.9,61.0,7.2
04,02,0,26.0,17.9,61.0,7.2
04,04,0,26.0,17.9,61.0,7.2
04,06,0,26.0,17.9,61.0,7.2
04,08,0,26.0,17.9,61.0,7.2
04,10,0,26.0,17.9,61.0,7.2
04,12,0,26.0,17.9,61.0,7.2
04,14,0,26.0,17.9,61.0,7.2
04,16,0,26.0,17.9,61.0,7.2
04,18,0,26.0,17.9,61.0,7.2
04,20,0,26.0,17.9,61.0,7.2
04,22,0,26.0,17.9,61.0,7.2
04,24,0,26.0,17.9,61.0,7.2
04,26,0,26.0,17.9,61.0,7.2
04,28,0,26.0,17.9,61.0,7.2
04,30,0,26.0,17.9,61.0,7.2
04,32,0,26.0,17.9,61.0,7.2
04,34,0,26.0,17.9,61.0,7.2
04,36,0,26.0,17.9,61.0,7.2
04,38,0,26.0,17.9,61.0,7.2
04,40,0,26.0,17.9,61.0,7.2
04,42,0,26.0,17.9,61.0,7.2
04,44,0,26.0,17.9,61.0,7.2
04,46,0,26.0,17.9,61.0,7.2
04,48,0,26.0,17.9,61.0,7.2
04,50,0,26.0,17.9,61.0,7.2
04,52,0,26.0,17.9,61.0,7.2
04,54,0,26.0,17.9,61.0,7.2
04,56,0,26.0,17.9,61.0,7.2
04,58,0,26.0,17.9,61.0,7.2
03,00,1,27.0,16.9,54.0,7.2
03,02,1,27.0,16.9,54.0,7.2
03,04,1,27.0,16.9,54.0,7.2
03,06,1,27.0,16.9,54.0,7.2
03,08,1,27.0,16.9,54.0,7.2
03,10,1,27.0,16.9,54.0,7.2
03,12,1,27.0,16.9,54.0,7.2
03,14,1,27.0,16.9,54.0,7.2
03,16,1,27.0,16.9,54.0,7.2
03,18,1,27.0,16.9,54.0,7.2
03,20,1,27.0,16.9,54.0,7.2
03,22,1,27.0,16.9,54.0,7.2
03,24,1,27.0,16.9,54.0,7.2
03,26,1,27.0,16.9,54.0,7.2
03,28,1,27.0,16.9,54.0,7.2
03,30,1,27.0,16.9,54.0,7.2
03,32,1,27.0,16.9,54.0,7.2
03,34,1,27.0,16.9,54.0,7.2
03,36,1,27.0,16.9,54.0,7.2
03,38,1,27.0,16.9,54.0,7.2
03,40,1,27.0,16.9,54.0,7.2
03,42,1,27.0,16.9,54.0,7.2
03,44,1,27.0,16.9,54.0,7.2
03,46,1,27.0,16.9,54.0,7.2
03,48,1,27.0,16.9,54.0,7.2
03,50,1,27.0,16.9,54.0,7.2
03,52,1,27.0,16.9,54.0,7.2
03,54,1,27.0,16.9,54.0,7.2
03,56,1,27.0,16.9,54.0,7.2
03,58,1,27.0,16.9,54.0,7.2
04,00,1,27.0,16.9,54.0,3.6
04,02,1,27.0,16.9,54.0,3.6
04,04,1,27.0,16.9,54.0,3.6
04,06,1,27.0,16.9,54.0,3.6
04,08,1,27.0,16.9,54.0,3.6
04,10,1,27.0,16.9,54.0,3.6
04,12,1,27.0,16.9,54.0,3.6
04,14,1,27.0,16.9,54.0,3.6
04,16,1,27.0,16.9,54.0,3.6
04,18,1,27.0,16.9,54.0,3.6
04,20,1,27.0,16.9,54.0,3.6
04,22,1,27.0,16.9,54.0,3.6
04,24,1,27.0,16.9,54.0,3.6
04,26,1,27.0,16.9,54.0,3.6
04,28,1,27.0,16.9,54.0,3.6
04,30,1,27.0,16.9,54.0,3.6
04,32,1,27.0,16.9,54.0,3.6
04,34,1,27.0,16.9,54.0,3.6
04,36,1,27.0,16.9,54.0,3.6
04,38,1,27.0,16.9,54.0,3.6
04,40,1,27.0,16.9,54.0,3.6
04,42,1,27.0,16.9,54.0,3.6
04,44,1,27.0,16.9,54.0,3.6
04,46,1,27.0,16.9,54.0,3.6
04,48,1,27.0,16.9,54.0,3.6
04,50,1,27.0,16.9,54.0,3.6
04,52,1,27.0,16.9,54.0,3.6
04,54,1,27.0,16.9,54.0,3.6
04,56,1,27.0,16.9,54.0,3.6
04,58,1,27.0,16.9,54.0,3.6
03,00,1,27.0,16.9,54.0,7.2
03,02,1,27.0,16.9,54.0,7.2
03,04,1,27.0,16.9,54.0,7.2
03,06,1,27.0,16.9,54.0,7.2
03,08,1,27.0,16.9,54.0,7.2
03,10,1,27.0,16.9,54.0,7.2
03,12,1,27.0,16.9,54.0,7.2
03,14,1,27.0,16.9,54.0,7.2
03,16,1,27.0,16.9,54.0,7.2
03,18,1,27.0,16.9,54.0,7.2
03,20,1,27.0,16.9,54.0,7.2
03,22,1,27.0,16.9,54.0,7.2
03,24,1,27.0,16.9,54.0,7.2
03,26,1,27.0,16.9,54.0,7.2
03,28,1,27.0,16.9,54.0,7.2
03,30,1,27.0,16.9,54.0,7.2
03,32,1,27.0,16.9,54.0,7.2
03,34,1,27.0,16.9,54.0,7.2
03,36,1,27.0,16.9,54.0,7.2
03,38,1,27.0,16.9,54.0,7.2
03,40,1,27.0,16.9,54.0,7.2
03,42,1,27.0,16.9,54.0,7.2
03,44,1,27.0,16.9,54.0,7.2
03,46,1,27.0,16.9,54.0,7.2
03,48,1,27.0,16.9,54.0,7.2
03,50,1,27.0,16.9,54.0,7.2
03,52,1,27.0,16.9,54.0,7.2
03,54,1,27.0,16.9,54.0,7.2
03,56,1,27.0,16.9,54.0,7.2
03,58,1,27.0,16.9,54.0,7.2
04,00,1,27.0,16.9,54.0,3.6
04,02,1,27.0,16.9,54.0,3.6
04,04,1,27.0,16.9,54.0,3.6
04,06,1,27.0,16.9,54.0,3.6
04,08,1,27.0,16.9,54.0,3.6
04,10,1,27.0,16.9,54.0,3.6
04,12,1,27.0,16.9,54.0,3.6
04,14,1,27.0,16.9,54.0,3.6
04,16,1,27.0,16.9,54.0,3.6
04,18,1,27.0,16.9,54.0,3.6
04,20,1,27.0,16.9,54.0,3.6
04,22,1,27.0,16.9,54.0,3.6
04,24,1,27.0,16.9,54.0,3.6
04,26,1,27.0,16.9,54.0,3.6
04,28,1,27.0,16.9,54.0,3.6
04,30,1,27.0,16.9,54.0,3.6
04,32,1,27.0,16.9,54.0,3.6
04,34,1,27.0,16.9,54.0,3.6
04,36,1,27.0,16.9,54.0,3.6
04,38,1,27.0,16.9,54.0,3.6
04,40,1,27.0,16.9,54.0,3.6
04,42,1,27.0,16.9,54.0,3.6
04,44,1,27.0,16.9,54.0,3.6
04,46,1,27.0,16.9,54.0,3.6
04,48,1,27.0,16.9,54.0,3.6
04,50,1,27.0,16.9,54.0,3.6
04,52,1,27.0,16.9,54.0,3.6
04,54,1,27.0,16.9,54.0,3.6
04,56,1,27.0,16.9,54.0,3.6
04,58,1,27.0,16.9,54.0,3.6
03,00,2,29.0,19.9,58.0,7.2
03,02,2,29.0,19.9,58.0,7.2
03,04,2,29.0,19.9,58.0,7.2
03,06,2,29.0,19.9,58.0,7.2
03,08,2,29.0,19.9,58.0,7.2
03,10,2,29.0,19.9,58.0,7.2
03,12,2,29.0,19.9,58.0,7.2
03,14,2,29.0,19.9,58.0,7.2
03,16,2,29.0,19.9,58.0,7.2
03,18,2,29.0,19.9,58.0,7.2
03,20,2,29.0,19.9,58.0,7.2
03,22,2,29.0,19.9,58.0,7.2
03,24,2,29.0,19.9,58.0,7.2
03,26,2,29.0,19.9,58.0,7.2
03,28,2,29.0,19.9,58.0,7.2
03,30,2,29.0,19.9,58.0,7.2
03,32,2,29.0,19.9,58.0,7.2
03,34,2,29.0,19.9,58.0,7.2
03,36,2,29.0,19.9,58.0,7.2
03,38,2,29.0,19.9,58.0,7.2
03,40,2,29.0,19.9,58.0,7.2
03,42,2,29.0,19.9,58.0,7.2
03,44,2,29.0,19.9,58.0,7.2
03,46,2,29.0,19.9,58.0,7.2
03,48,2,29.0,19.9,58.0,7.2
03,50,2,29.0,19.9,58.0,7.2
03,52,2,29.0,19.9,58.0,7.2
03,54,2,29.0,19.9,58.0,7.2
03,56,2,29.0,19.9,58.0,7.2
03,58,2,29.0,19.9,58.0,7.2
04,00,2,30.0,19.1,52.0,7.2
04,02,2,30.0,19.1,52.0,7.2
04,04,2,30.0,19.1,52.0,7.2
04,06,2,30.0,19.1,52.0,7.2
04,08,2,30.0,19.1,52.0,7.2
04,10,2,30.0,19.1,52.0,7.2
04,12,2,30.0,19.1,52.0,7.2
04,14,2,30.0,19.1,52.0,7.2
04,16,2,30.0,19.1,52.0,7.2
04,18,2,30.0,19.1,52.0,7.2
04,20,2,30.0,19.1,52.0,7.2
04,22,2,30.0,19.1,52.0,7.2
04,24,2,30.0,19.1,52.0,7.2
04,26,2,30.0,19.1,52.0,7.2
04,28,2,30.0,19.1,52.0,7.2
04,30,2,30.0,19.1,52.0,7.2
04,32,2,30.0,19.1,52.0,7.2
04,34,2,30.0,19.1,52.0,7.2
04,36,2,30.0,19.1,52.0,7.2
04,38,2,30.0,19.1,52.0,7.2
04,40,2,30.0,19.1,52.0,7.2
04,42,2,30.0,19.1,52.0,7.2
04,44,2,30.0,19.1,52.0,7.2
04,46,2,30.0,19.1,52.0,7.2
04,48,2,30.0,19.1,52.0,7.2
04,50,2,30.0,19.1,52.0,7.2
04,52,2,30.0,19.1,52.0,7.2
04,54,2,30.0,19.1,52.0,7.2
04,56,2,30.0,19.1,52.0,7.2
04,58,2,30.0,19.1,52.0,7.2
03,00,2,29.0,19.9,58.0,7.2
03,02,2,29.0,19.9,58.0,7.2
03,04,2,29.0,19.9,58.0,7.2
03,06,2,29.0,19.9,58.0,7.2
03,08,2,29.0,19.9,58.0,7.2
03,10,2,29.0,19.9,58.0,7.2
03,12,2,29.0,19.9,58.0,7.2
03,14,2,29.0,19.9,58.0,7.2
03,16,2,29.0,19.9,58.0,7.2
03,18,2,29.0,19.9,58.0,7.2
03,20,2,29.0,19.9,58.0,7.2
03,22,2,29.0,19.9,58.0,7.2
03,24,2,29.0,19.9,58.0,7.2
03,26,2,29.0,19.9,58.0,7.2
03,28,2,29.0,19.9,58.0,7.2
03,30,2,29.0,19.9,58.0,7.2
03,32,2,29.0,19.9,58.0,7.2
03,34,2,29.0,19.9,58.0,7.2
03,36,2,29.0,19.9,58.0,7.2
03,38,2,29.0,19.9,58.0,7.2
03,40,2,29.0,19.9,58.0,7.2
03,42,2,29.0,19.9,58.0,7.2
03,44,2,29.0,19.9,58.0,7.2
03,46,2,29.0,19.9,58.0,7.2
03,48,2,29.0,19.9,58.0,7.2
03,50,2,29.0,19.9,58.0,7.2
03,52,2,29.0,19.9,58.0,7.2
03,54,2,29.0,19.9,58.0,7.2
03,56,2,29.0,19.9,58.0,7.2
03,58,2,29.0,19.9,58.0,7.2
04,00,2,30.0,19.1,52.0,7.2
04,02,2,30.0,19.1,52.0,7.2
04,04,2,30.0,19.1,52.0,7.2
04,06,2,30.0,19.1,52.0,7.2
04,08,2,30.0,19.1,52.0,7.2
04,10,2,30.0,19.1,52.0,7.2
04,12,2,30.0,19.1,52.0,7.2
04,14,2,30.0,19.1,52.0,7.2
04,16,2,30.0,19.1,52.0,7.2
04,18,2,30.0,19.1,52.0,7.2
04,20,2,30.0,19.1,52.0,7.2
04,22,2,30.0,19.1,52.0,7.2
04,24,2,30.0,19.1,52.0,7.2
04,26,2,30.0,19.1,52.0,7.2
04,28,2,30.0,19.1,52.0,7.2
04,30,2,30.0,19.1,52.0,7.2
04,32,2,30.0,19.1,52.0,7.2
04,34,2,30.0,19.1,52.0,7.2
04,36,2,30.0,19.1,52.0,7.2
04,38,2,30.0,19.1,52.0,7.2
04,40,2,30.0,19.1,52.0,7.2
04,42,2,30.0,19.1,52.0,7.2
04,44,2,30.0,19.1,52.0,7.2
04,46,2,30.0,19.1,52.0,7.2
04,48,2,30.0,19.1,52.0,7.2
04,50,2,30.0,19.1,52.0,7.2
04,52,2,30.0,19.1,52.0,7.2
04,54,2,30.0,19.1,52.0,7.2
04,56,2,30.0,19.1,52.0,7.2
04,58,2,30.0,19.1,52.0,7.2
03,00,3,29.0,16.9,48.0,3.6
03,02,3,29.0,16.9,48.0,3.6
03,04,3,29.0,16.9,48.0,3.6
03,06,3,29.0,16.9,48.0,3.6
03,08,3,29.0,16.9,48.0,3.6
03,10,3,29.0,16.9,48.0,3.6
03,12,3,29.0,16.9,48.0,3.6
03,14,3,29.0,16.9,48.0,3.6
03,16,3,29.0,16.9,48.0,3.6
03,18,3,29.0,16.9,48.0,3.6
03,20,3,29.0,16.9,48.0,3.6
03,22,3,29.0,16.9,48.0,3.6
03,24,3,29.0,16.9,48.0,3.6
03,26,3,29.0,16.9,48.0,3.6
03,28,3,29.0,16.9,48.0,3.6
03,30,3,29.0,16.9,48.0,3.6
03,32,3,29.0,16.9,48.0,3.6
03,34,3,29.0,16.9,48.0,3.6
03,36,3,29.0,16.9,48.0,3.6
03,38,3,29.0,16.9,48.0,3.6
03,40,3,29.0,16.9,48.0,3.6
03,42,3,29.0,16.9,48.0,3.6
03,44,3,29.0,16.9,48.0,3.6
03,46,3,29.0,16.9,48.0,3.6
03,48,3,29.0,16.9,48.0,3.6
03,50,3,29.0,16.9,48.0,3.6
03,52,3,29.0,16.9,48.0,3.6
03,54,3,29.0,16.9,48.0,3.6
03,56,3,29.0,16.9,48.0,3.6
03,58,3,29.0,16.9,48.0,3.6
04,00,3,31.0,15.8,40.0,3.6
04,02,3,31.0,15.8,40.0,3.6
04,04,3,31.0,15.8,40.0,3.6
04,06,3,31.0,15.8,40.0,3.6
04,08,3,31.0,15.8,40.0,3.6
04,10,3,31.0,15.8,40.0,3.6
04,12,3,31.0,15.8,40.0,3.6
04,14,3,31.0,15.8,40.0,3.6
04,16,3,31.0,15.8,40.0,3.6
04,18,3,31.0,15.8,40.0,3.6
04,20,3,31.0,15.8,40.0,3.6
04,22,3,31.0,15.8,40.0,3.6
04,24,3,31.0,15.8,40.0,3.6
04,26,3,31.0,15.8,40.0,3.6
04,28,3,31.0,15.8,40.0,3.6
04,30,3,31.0,15.8,40.0,3.6
04,32,3,31.0,15.8,40.0,3.6
04,34,3,31.0,15.8,40.0,3.6
04,36,3,31.0,15.8,40.0,3.6
04,38,3,31.0,15.8,40.0,3.6
04,40,3,31.0,15.8,40.0,3.6
04,42,3,31.0,15.8,40.0,3.6
04,44,3,31.0,15.8,40.0,3.6
04,46,3,31.0,15.8,40.0,3.6
04,48,3,31.0,15.8,40.0,3.6
04,50,3,31.0,15.8,40.0,3.6
04,52,3,31.0,15.8,40.0,3.6
04,54,3,31.0,15.8,40.0,3.6
04,56,3,31.0,15.8,40.0,3.6
04,58,3,31.0,15.8,40.0,3.6
03,00,3,29.0,16.9,48.0,3.6
03,02,3,29.0,16.9,48.0,3.6
03,04,3,29.0,16.9,48.0,3.6
03,06,3,29.0,16.9,48.0,3.6
03,08,3,29.0,16.9,48.0,3.6
03,10,3,29.0,16.9,48.0,3.6
03,12,3,29.0,16.9,48.0,3.6
03,14,3,29.0,16.9,48.0,3.6
03,16,3,29.0,16.9,48.0,3.6
03,18,3,29.0,16.9,48.0,3.6
03,20,3,29.0,16.9,48.0,3.6
03,22,3,29.0,16.9,48.0,3.6
03,24,3,29.0,16.9,48.0,3.6
03,26,3,29.0,16.9,48.0,3.6
03,28,3,29.0,16.9,48.0,3.6
03,30,3,29.0,16.9,48.0,3.6
03,32,3,29.0,16.9,48.0,3.6
03,34,3,29.0,16.9,48.0,3.6
03,36,3,29.0,16.9,48.0,3.6
03,38,3,29.0,16.9,48.0,3.6
03,40,3,29.0,16.9,48.0,3.6
03,42,3,29.0,16.9,48.0,3.6
03,44,3,29.0,16.9,48.0,3.6
03,46,3,29.0,16.9,48.0,3.6
03,48,3,29.0,16.9,48.0,3.6
03,50,3,29.0,16.9,48.0,3.6
03,52,3,29.0,16.9,48.0,3.6
03,54,3,29.0,16.9,48.0,3.6
03,56,3,29.0,16.9,48.0,3.6
03,58,3,29.0,16.9,48.0,3.6
04,00,3,31.0,15.8,40.0,3.6
04,02,3,31.0,15.8,40.0,3.6
04,04,3,31.0,15.8,40.0,3.6
04,06,3,31.0,15.8,40.0,3.6
04,08,3,31.0,15.8,40.0,3.6
04,10,3,31.0,15.8,40.0,3.6
04,12,3,31.0,15.8,40.0,3.6
04,14,3,31.0,15.8,40.0,3.6
04,16,3,31.0,15.8,40.0,3.6
