period_start_hh,period_start_m,period_dayweek,temp,dwpt,rhum,wspd
12,36,5,26.0,15.1,51.0,10.8
12,38,5,26.0,15.1,51.0,10.8
12,40,5,26.0,15.1,51.0,10.8
12,42,5,26.0,15.1,51.0,10.8
12,44,5,26.0,15.1,51.0,10.8
12,46,5,26.0,15.1,51.0,10.8
12,48,5,26.0,15.1,51.0,10.8
12,50,5,26.0,15.1,51.0,10.8
12,52,5,26.0,15.1,51.0,10.8
12,54,5,26.0,15.1,51.0,10.8
12,56,5,26.0,15.1,51.0,10.8
12,58,5,26.0,15.1,51.0,10.8
12,00,5,26.0,15.1,51.0,10.8
12,02,5,26.0,15.1,51.0,10.8
12,04,5,26.0,15.1,51.0,10.8
12,06,5,26.0,15.1,51.0,10.8
12,08,5,26.0,15.1,51.0,10.8
12,10,5,26.0,15.1,51.0,10.8
12,12,5,26.0,15.1,51.0,10.8
12,14,5,26.0,15.1,51.0,10.8
12,16,5,26.0,15.1,51.0,10.8
12,18,5,26.0,15.1,51.0,10.8
12,20,5,26.0,15.1,51.0,10.8
12,22,5,26.0,15.1,51.0,10.8
12,24,5,26.0,15.1,51.0,10.8
12,26,5,26.0,15.1,51.0,10.8
12,28,5,26.0,15.1,51.0,10.8
12,30,5,26.0,15.1,51.0,10.8
12,32,5,26.0,15.1,51.0,10.8
12,34,5,26.0,15.1,51.0,10.8
12,36,5,26.0,15.1,51.0,10.8
12,38,5,26.0,15.1,51.0,10.8
12,40,5,26.0,15.1,51.0,10.8
12,42,5,26.0,15.1,51.0,10.8
12,44,5,26.0,15.1,51.0,10.8
12,46,5,26.0,15.1,51.0,10.8
12,48,5,26.0,15.1,51.0,10.8
12,50,5,26.0,15.1,51.0,10.8
12,52,5,26.0,15.1,51.0,10.8
12,54,5,26.0,15.1,51.0,10.8
12,56,5,26.0,15.1,51.0,10.8
12,58,5,26.0,15.1,51.0,10.8
12,00,6,24.0,19.1,74.0,7.2
12,02,6,24.0,19.1,74.0,7.2
12,04,6,24.0,19.1,74.0,7.2
12,06,6,24.0,19.1,74.0,7.2
12,08,6,24.0,19.1,74.0,7.2
12,10,6,24.0,19.1,74.0,7.2
12,12,6,24.0,19.1,74.0,7.2
12,14,6,24.0,19.1,74.0,7.2
12,16,6,24.0,19.1,74.0,7.2
12,18,6,24.0,19.1,74.0,7.2
12,20,6,24.0,19.1,74.0,7.2
12,22,6,24.0,19.1,74.0,7.2
12,24,6,24.0,19.1,74.0,7.2
12,26,6,24.0,19.1,74.0,7.2
12,28,6,24.0,19.1,74.0,7.2
12,30,6,24.0,19.1,74.0,7.2
12,32,6,24.0,19.1,74.0,7.2
12,34,6,24.0,19.1,74.0,7.2
12,36,6,24.0,19.1,74.0,7.2
12,38,6,24.0,19.1,74.0,7.2
12,40,6,24.0,19.1,74.0,7.2
12,42,6,24.0,19.1,74.0,7.2
12,44,6,24.0,19.1,74.0,7.2
12,46,6,24.0,19.1,74.0,7.2
12,48,6,24.0,19.1,74.0,7.2
12,50,6,24.0,19.1,74.0,7.2
12,52,6,24.0,19.1,74.0,7.2
12,54,6,24.0,19.1,74.0,7.2
12,56,6,24.0,19.1,74.0,7.2
12,58,6,24.0,19.1,74.0,7.2
12,00,6,24.0,19.1,74.0,7.2
12,02,6,24.0,19.1,74.0,7.2
12,04,6,24.0,19.1,74.0,7.2
12,06,6,24.0,19.1,74.0,7.2
12,08,6,24.0,19.1,74.0,7.2
12,10,6,24.0,19.1,74.0,7.2
12,12,6,24.0,19.1,74.0,7.2
12,14,6,24.0,19.1,74.0,7.2
12,16,6,24.0,19.1,74.0,7.2
12,18,6,24.0,19.1,74.0,7.2
12,20,6,24.0,19.1,74.0,7.2
12,22,6,24.0,19.1,74.0,7.2
12,24,6,24.0,19.1,74.0,7.2
12,26,6,24.0,19.1,74.0,7.2
12,28,6,24.0,19.1,74.0,7.2
12,30,6,24.0,19.1,74.0,7.2
12,32,6,24.0,19.1,74.0,7.2
12,34,6,24.0,19.1,74.0,7.2
12,36,6,24.0,19.1,74.0,7.2
12,38,6,24.0,19.1,74.0,7.2
12,40,6,24.0,19.1,74.0,7.2
12,42,6,24.0,19.1,74.0,7.2
12,44,6,24.0,19.1,74.0,7.2
12,46,6,24.0,19.1,74.0,7.2
12,48,6,24.0,19.1,74.0,7.2
12,50,6,24.0,19.1,74.0,7.2
12,52,6,24.0,19.1,74.0,7.2
12,54,6,24.0,19.1,74.0,7.2
12,56,6,24.0,19.1,74.0,7.2
12,58,6,24.0,19.1,74.0,7.2
12,00,0,24.0,19.9,78.0,7.2
12,02,0,24.0,19.9,78.0,7.2
12,04,0,24.0,19.9,78.0,7.2
12,06,0,24.0,19.9,78.0,7.2
12,08,0,24.0,19.9,78.0,7.2
12,10,0,24.0,19.9,78.0,7.2
12,12,0,24.0,19.9,78.0,7.2
12,14,0,24.0,19.9,78.0,7.2
12,16,0,24.0,19.9,78.0,7.2
12,18,0,24.0,19.9,78.0,7.2
12,20,0,24.0,19.9,78.0,7.2
12,22,0,24.0,19.9,78.0,7.2
12,24,0,24.0,19.9,78.0,7.2
12,26,0,24.0,19.9,78.0,7.2
12,28,0,24.0,19.9,78.0,7.2
12,30,0,24.0,19.9,78.0,7.2
12,32,0,24.0,19.9,78.0,7.2
12,34,0,24.0,19.9,78.0,7.2
12,36,0,24.0,19.9,78.0,7.2
12,38,0,24.0,19.9,78.0,7.2
12,40,0,24.0,19.9,78.0,7.2
12,42,0,24.0,19.9,78.0,7.2
12,44,0,24.0,19.9,78.0,7.2
12,46,0,24.0,19.9,78.0,7.2
12,48,0,24.0,19.9,78.0,7.2
12,50,0,24.0,19.9,78.0,7.2
12,52,0,24.0,19.9,78.0,7.2
12,54,0,24.0,19.9,78.0,7.2
12,56,0,24.0,19.9,78.0,7.2
12,58,0,24.0,19.9,78.0,7.2
12,00,0,24.0,19.9,78.0,7.2
12,02,0,24.0,19.9,78.0,7.2
12,04,0,24.0,19.9,78.0,7.2
12,06,0,24.0,19.9,78.0,7.2
12,08,0,24.0,19.9,78.0,7.2
12,10,0,24.0,19.9,78.0,7.2
12,12,0,24.0,19.9,78.0,7.2
12,14,0,24.0,19.9,78.0,7.2
12,16,0,24.0,19.9,78.0,7.2
12,18,0,24.0,19.9,78.0,7.2
12,20,0,24.0,19.9,78.0,7.2
12,22,0,24.0,19.9,78.0,7.2
12,24,0,24.0,19.9,78.0,7.2
12,26,0,24.0,19.9,78.0,7.2
12,28,0,24.0,19.9,78.0,7.2
12,30,0,24.0,19.9,78.0,7.2
12,32,0,24.0,19.9,78.0,7.2
12,34,0,24.0,19.9,78.0,7.2
12,36,0,24.0,19.9,78.0,7.2
12,38,0,24.0,19.9,78.0,7.2
12,40,0,24.0,19.9,78.0,7.2
12,42,0,24.0,19.9,78.0,7.2
12,44,0,24.0,19.9,78.0,7.2
12,46,0,24.0,19.9,78.0,7.2
12,48,0,24.0,19.9,78.0,7.2
12,50,0,24.0,19.9,78.0,7.2
12,52,0,24.0,19.9,78.0,7.2
12,54,0,24.0,19.9,78.0,7.2
12,56,0,24.0,19.9,78.0,7.2
12,58,0,24.0,19.9,78.0,7.2
12,00,1,28.0,13.9,42.0,7.2
12,02,1,28.0,13.9,42.0,7.2
12,04,1,28.0,13.9,42.0,7.2
12,06,1,28.0,13.9,42.0,7.2
12,08,1,28.0,13.9,42.0,7.2
12,10,1,28.0,13.9,42.0,7.2
12,12,1,28.0,13.9,42.0,7.2
12,14,1,28.0,13.9,42.0,7.2
12,16,1,28.0,13.9,42.0,7.2
12,18,1,28.0,13.9,42.0,7.2
12,20,1,28.0,13.9,42.0,7.2
12,22,1,28.0,13.9,42.0,7.2
12,24,1,28.0,13.9,42.0,7.2
12,26,1,28.0,13.9,42.0,7.2
12,28,1,28.0,13.9,42.0,7.2
12,30,1,28.0,13.9,42.0,7.2
12,32,1,28.0,13.9,42.0,7.2
12,34,1,28.0,13.9,42.0,7.2
12,36,1,28.0,13.9,42.0,7.2
12,38,1,28.0,13.9,42.0,7.2
12,40,1,28.0,13.9,42.0,7.2
12,42,1,28.0,13.9,42.0,7.2
12,44,1,28.0,13.9,42.0,7.2
12,46,1,28.0,13.9,42.0,7.2
12,48,1,28.0,13.9,42.0,7.2
12,50,1,28.0,13.9,42.0,7.2
12,52,1,28.0,13.9,42.0,7.2
12,54,1,28.0,13.9,42.0,7.2
12,56,1,28.0,13.9,42.0,7.2
12,58,1,28.0,13.9,42.0,7.2
12,00,1,28.0,13.9,42.0,7.2
12,02,1,28.0,13.9,42.0,7.2
12,04,1,28.0,13.9,42.0,7.2
12,06,1,28.0,13.9,42.0,7.2
12,08,1,28.0,13.9,42.0,7.2
12,10,1,28.0,13.9,42.0,7.2
12,12,1,28.0,13.9,42.0,7.2
12,14,1,28.0,13.9,42.0,7.2
12,16,1,28.0,13.9,42.0,7.2
12,18,1,28.0,13.9,42.0,7.2
12,20,1,28.0,13.9,42.0,7.2
12,22,1,28.0,13.9,42.0,7.2
12,24,1,28.0,13.9,42.0,7.2
12,26,1,28.0,13.9,42.0,7.2
12,28,1,28.0,13.9,42.0,7.2
12,30,1,28.0,13.9,42.0,7.2
12,32,1,28.0,13.9,42.0,7.2
12,34,1,28.0,13.9,42.0,7.2
12,36,1,28.0,13.9,42.0,7.2
12,38,1,28.0,13.9,42.0,7.2
12,40,1,28.0,13.9,42.0,7.2
12,42,1,28.0,13.9,42.0,7.2
12,44,1,28.0,13.9,42.0,7.2
12,46,1,28.0,13.9,42.0,7.2
12,48,1,28.0,13.9,42.0,7.2
12,50,1,28.0,13.9,42.0,7.2
12,52,1,28.0,13.9,42.0,7.2
12,54,1,28.0,13.9,42.0,7.2
12,56,1,28.0,13.9,42.0,7.2
12,58,1,28.0,13.9,42.0,7.2
12,00,2,31.0,15.8,40.0,3.6
12,02,2,31.0,15.8,40.0,3.6
12,04,2,31.0,15.8,40.0,3.6
12,06,2,31.0,15.8,40.0,3.6
12,08,2,31.0,15.8,40.0,3.6
12,10,2,31.0,15.8,40.0,3.6
12,12,2,31.0,15.8,40.0,3.6
12,14,2,31.0,15.8,40.0,3.6
12,16,2,31.0,15.8,40.0,3.6
12,18,2,31.0,15.8,40.0,3.6
12,20,2,31.0,15.8,40.0,3.6
12,22,2,31.0,15.8,40.0,3.6
12,24,2,31.0,15.8,40.0,3.6
12,26,2,31.0,15.8,40.0,3.6
12,28,2,31.0,15.8,40.0,3.6
12,30,2,31.0,15.8,40.0,3.6
12,32,2,31.0,15.8,40.0,3.6
12,34,2,31.0,15.8,40.0,3.6
12,36,2,31.0,15.8,40.0,3.6
12,38,2,31.0,15.8,40.0,3.6
12,40,2,31.0,15.8,40.0,3.6
12,42,2,31.0,15.8,40.0,3.6
